racer_no,name,kana,branch,grade,era,birth_ymd,sex,age,height,weight,blood,win_rate,place_rate,avg_st,prev_grade,prev2_grade,prev3_grade,prev_ability_index,ability_index,year,season,period_from,period_to,training_term,birthplace,course1_entry_count,course1_place_rate,course1_avg_st,course1_avg_st_rank,course2_entry_count,course2_place_rate,course2_avg_st,course2_avg_st_rank,course3_entry_count,course3_place_rate,course3_avg_st,course3_avg_st_rank,course4_entry_count,course4_place_rate,course4_avg_st,course4_avg_st_rank,course5_entry_count,course5_place_rate,course5_avg_st,course5_avg_st_rank,course6_entry_count,course6_place_rate,course6_avg_st,course6_avg_st_rank
4402,乙　藤　　智　史,ｵﾄﾌｼﾞ ｻﾄｼ,福岡,A2,S,600204,1,40,169,55,O,5.5,41.5,0.17,A2,A2,A2,52.0,48.0,2026,1,20250501,20251031,99,福　岡,24,87.5,0.15,3.4,18,33.3,0.19,3.9,16,62.5,0.16,3.2,16,50.0,0.14,2.4,15,13.3,0.16,3.1,22,0.0,0.21,4.5
4403,木　下　　大　將,ｷﾉｼﾀ ﾀﾞｲｽｹ,福岡,A2,S,600320,1,40,166,53,O,5.63,39.2,0.16,B1,B1,A2,49.0,51.0,2026,1,20250501,20251031,99,福　岡,17,70.5,0.16,2.3,18,61.1,0.17,3.2,22,40.9,0.17,3.0,14,21.4,0.16,3.6,22,27.2,0.15,3.2,14,7.1,0.17,3.5
4404,岸　蔭　　　　亮,ｷｼｶｹﾞ ｱｷﾗ,兵庫,B1,S,600501,1,40,166,55,B,3.85,22.6,0.18,B1,B1,B1,47.0,43.0,2026,1,20250501,20251031,99,兵　庫,14,42.8,0.19,4.0,21,28.5,0.16,3.4,19,31.5,0.19,4.2,25,20.0,0.17,3.4,18,11.1,0.2,4.0,18,5.5,0.18,4.0
4405,南　野　　利　騰,ﾐﾅﾐﾉ ﾄｼﾀｶ,福井,B1,S,600507,1,40,162,57,A,4.75,23.3,0.16,B1,B2,B1,46.0,49.0,2026,1,20250501,20251031,99,石　川,14,50.0,0.14,3.4,21,23.8,0.16,3.0,23,26.0,0.16,3.8,14,14.2,0.17,4.1,23,21.7,0.16,3.0,12,0.0,0.17,3.7
4406,幸　野　　史　明,ｺｳﾉ ﾌﾐｱｷ,福岡,B1,S,600621,1,40,164,53,AB,4.23,25.2,0.16,B1,B1,B1,46.0,46.0,2026,1,20250501,20251031,99,福　岡,13,84.6,0.13,3.0,19,31.5,0.19,4.0,19,26.3,0.17,3.2,16,12.5,0.16,4.1,26,11.5,0.15,2.9,18,5.5,0.17,3.9
4407,鹿　島　　敏　弘,ｶｼﾏ ﾄｼﾋﾛ,群馬,B1,S,610109,1,39,172,59,A,5.06,33.0,0.18,B1,B1,B1,48.0,50.0,2026,1,20250501,20251031,99,青　森,22,86.3,0.13,2.1,26,30.7,0.17,3.7,27,33.3,0.18,3.6,26,26.9,0.17,2.7,23,13.0,0.21,4.2,15,0.0,0.21,4.9
4408,仁　科　　さやか,ﾆｼﾅ ｻﾔｶ,長崎,B1,S,610110,2,39,161,50,B,3.84,24.0,0.18,B2,B2,B2,44.0,43.0,2026,1,20250501,20251031,99,長　崎,11,45.4,0.18,3.5,13,23.0,0.13,3.2,15,40.0,0.18,3.4,13,15.3,0.21,4.1,14,7.1,0.21,3.9,9,11.1,0.18,4.7
4409,坂　元　　浩　仁,ｻｶﾓﾄ ﾋﾛﾋﾄ,愛知,A2,S,610216,1,39,170,57,A,6.22,50.3,0.14,A2,A1,A1,56.0,52.0,2026,1,20250501,20251031,99,愛　知,27,88.8,0.16,3.3,21,66.6,0.14,2.7,25,36.0,0.13,2.8,23,43.4,0.14,3.0,22,36.3,0.13,2.5,21,23.8,0.15,3.0
4410,井　上　　大　輔,ｲﾉｳｴ ﾀﾞｲｽｹ,岡山,B1,S,610305,1,39,161,52,A,5.36,35.8,0.16,B1,B1,A2,48.0,49.0,2026,1,20250501,20251031,99,岡　山,16,75.0,0.16,2.8,22,63.6,0.15,3.2,22,31.8,0.17,2.9,26,26.9,0.17,3.2,19,15.7,0.17,3.2,15,0.0,0.17,3.8
4411,沢　田　　昭　宏,ｻﾜﾀﾞ ｱｷﾋﾛ,大阪,A2,S,610315,1,39,171,55,AB,5.5,36.8,0.16,A2,B1,B1,51.0,50.0,2026,1,20250501,20251031,99,大　阪,26,88.4,0.14,3.0,20,40.0,0.19,3.7,18,33.3,0.14,3.1,21,28.5,0.17,3.8,24,16.6,0.13,3.3,24,8.3,0.18,4.7
4413,水　摩　　　　敦,ﾐｽﾞﾏ ｱﾂｼ,福岡,A2,S,610605,1,39,160,50,B,5.8,39.3,0.18,A1,A2,A1,53.0,51.0,2026,1,20250501,20251031,99,福　岡,24,79.1,0.16,3.4,19,42.1,0.19,4.5,20,25.0,0.18,3.8,17,29.4,0.2,3.9,23,26.0,0.15,2.5,14,21.4,0.19,4.2
4414,大　澤　　真　菜,ｵｵｻﾜ ﾏﾅ,東京,B1,S,610913,2,39,151,44,O,4.35,23.7,0.17,B1,B1,B1,42.0,46.0,2026,1,20250501,20251031,99,埼　玉,14,50.0,0.16,2.6,16,37.5,0.18,3.5,12,16.6,0.15,2.9,12,8.3,0.15,2.6,13,15.3,0.19,3.7,13,7.6,0.19,3.7
4415,下　出　　卓　矢,ｼﾓﾃﾞ ﾀｸﾔ,福井,A2,S,611111,1,39,168,56,B,6.21,41.9,0.13,A1,A1,A1,62.0,56.0,2026,1,20250501,20251031,99,石　川,32,75.0,0.13,1.8,27,44.4,0.1,2.1,21,33.3,0.13,2.7,27,51.8,0.13,2.3,22,36.3,0.12,3.1,33,9.0,0.14,3.4
4416,三　宅　　健　太,ﾐﾔｹ ｹﾝﾀ,広島,B1,S,611123,1,39,168,55,A,4.9,26.2,0.17,B1,B1,B1,49.0,49.0,2026,1,20250501,20251031,99,広　島,18,50.0,0.19,3.1,21,28.5,0.17,4.0,18,27.7,0.16,3.4,22,36.3,0.15,3.3,19,15.7,0.2,3.3,20,0.0,0.18,3.9
4417,服　部　　　　剛,ﾊｯﾄﾘ ﾂﾖｼ,静岡,B1,S,620119,1,38,164,55,A,4.71,26.0,0.21,B1,B1,B1,45.0,48.0,2026,1,20250501,20251031,99,静　岡,15,60.0,0.2,4.4,16,31.2,0.21,5.4,20,15.0,0.24,5.3,19,21.0,0.2,4.6,17,11.7,0.22,4.7,13,23.0,0.22,5.1
4418,茅　原　　悠　紀,ｶﾔﾊﾗ ﾕｳｷ,岡山,A1,S,620711,1,38,171,56,A,7.88,56.5,0.12,A1,A1,A1,75.0,68.0,2026,1,20250501,20251031,99,岡　山,35,82.8,0.12,2.2,19,52.6,0.15,3.0,22,63.6,0.14,2.7,19,57.8,0.12,2.6,20,45.0,0.1,2.3,23,21.7,0.12,3.5
4419,原　　　　加央理,ﾊﾗ ｶｵﾘ,埼玉,B1,S,620727,2,38,156,46,AB,5.2,31.3,0.16,B1,B1,B1,48.0,49.0,2026,1,20250501,20251031,99,埼　玉,13,53.8,0.19,3.9,16,50.0,0.17,3.6,14,21.4,0.14,2.9,15,40.0,0.15,2.3,12,8.3,0.17,3.1,13,7.6,0.17,3.7
4420,津久井　　拓　也,ﾂｸｲ ﾀｸﾔ,群馬,A2,S,621022,1,38,169,55,AB,5.77,38.6,0.16,A2,A2,A2,51.0,51.0,2026,1,20250501,20251031,99,栃　木,27,74.0,0.16,3.3,24,37.5,0.16,3.4,21,47.6,0.14,3.0,27,22.2,0.16,2.4,24,37.5,0.16,3.1,21,9.5,0.18,4.4
4421,森　作　　広　大,ﾓﾘｻｸ ｺｳﾀ,東京,B1,S,630705,1,37,166,56,A,3.7,16.8,0.17,B1,B1,B2,45.0,44.0,2026,1,20250501,20251031,99,茨　城,11,45.4,0.12,2.5,11,0.0,0.17,4.0,16,31.2,0.15,2.7,17,11.7,0.15,4.0,21,9.5,0.2,4.1,7,0.0,0.23,5.4
4422,永　井　　亮　次,ﾅｶﾞｲ ﾘｮｳｼﾞ,大阪,B1,S,630824,1,37,172,53,A,4.63,25.6,0.17,B1,B1,B1,46.0,47.0,2026,1,20250501,20251031,99,大　阪,16,75.0,0.13,2.8,18,22.2,0.16,3.6,19,26.3,0.18,3.2,22,18.1,0.19,4.6,17,11.7,0.17,4.0,17,5.8,0.21,4.5
4423,坂　口　　貴　彦,ｻｶｸﾞﾁ ﾀｶﾋｺ,岡山,B1,H,010419,1,36,165,56,B,5.22,32.5,0.17,B1,B1,B1,48.0,49.0,2026,1,20250501,20251031,99,岡　山,16,87.5,0.14,2.1,23,39.1,0.17,3.4,25,20.0,0.18,3.2,23,34.7,0.15,3.3,23,13.0,0.18,3.7,19,15.7,0.19,3.7
4424,松　尾　　昂　明,ﾏﾂｵ ﾀｶｱｷ,福岡,A2,S,600524,1,40,165,51,O,5.75,39.8,0.16,A2,A2,A2,52.0,52.0,2026,1,20250501,20251031,100,福　岡,31,80.6,0.14,2.6,25,36.0,0.18,4.1,25,36.0,0.15,2.6,25,32.0,0.16,2.8,18,33.3,0.15,2.8,29,13.7,0.16,3.3
4425,大　井　　清　貴,ｵｵｲ ｷﾖｷ,山口,B1,S,600829,1,40,165,54,A,5.13,27.7,0.16,B1,B1,B1,47.0,49.0,2026,1,20250501,20251031,100,山　口,13,84.6,0.15,3.2,20,30.0,0.16,2.9,21,38.1,0.14,2.7,17,11.7,0.16,3.5,20,5.0,0.16,2.7,10,0.0,0.19,4.4
4427,秦　　　　英　悟,ﾊﾀ ｴｲｺﾞ,大阪,A1,S,600916,1,40,165,51,A,7.38,56.4,0.14,A1,A2,A1,57.0,61.0,2026,1,20250501,20251031,100,大　阪,25,96.0,0.12,2.5,18,50.0,0.13,2.9,18,61.1,0.13,2.6,22,59.0,0.17,3.4,17,35.2,0.14,2.8,17,17.6,0.14,3.4
4428,有　賀　　達　也,ｱﾙｶﾞ ﾀﾂﾔ,埼玉,A1,S,600926,1,40,167,54,O,6.4,45.0,0.14,A2,A1,A1,57.0,53.0,2026,1,20250501,20251031,100,埼　玉,27,77.7,0.12,2.7,23,47.8,0.15,3.8,21,52.3,0.14,2.3,17,41.1,0.13,2.6,23,21.7,0.14,2.8,20,20.0,0.17,3.3
4429,豊　田　　泰　洋,ﾄﾖﾀ ﾔｽﾋﾛ,広島,B1,S,600930,1,40,169,61,A,4.11,17.9,0.17,B1,B1,B1,46.0,45.0,2026,1,20250501,20251031,100,広　島,17,47.0,0.16,2.8,23,26.0,0.15,3.0,25,12.0,0.16,2.9,22,13.6,0.19,3.4,21,9.5,0.17,3.3,20,5.0,0.21,4.8
4430,永　田　　秀　二,ﾅｶﾞﾀ ｼｭｳｼﾞ,東京,A2,S,601018,1,40,165,57,A,5.81,36.2,0.17,A2,A1,A1,53.0,52.0,2026,1,20250501,20251031,100,東　京,26,80.7,0.16,3.2,22,31.8,0.16,3.9,24,37.5,0.18,3.6,24,25.0,0.16,3.5,24,25.0,0.18,4.2,18,5.5,0.21,3.8
4431,石　塚　　裕　介,ｲｼﾂﾞｶ ﾕｳｽｹ,三重,B1,S,610304,1,39,169,53,B,5.19,27.3,0.16,B1,B1,A2,49.0,49.0,2026,1,20250501,20251031,100,三　重,16,50.0,0.14,2.1,15,33.3,0.16,3.7,16,31.2,0.16,2.8,19,21.0,0.14,2.5,15,20.0,0.14,3.5,14,7.1,0.21,4.9
4432,黄金井　　力　良,ｺｶﾞﾈｲ ﾘｷﾗ,埼玉,B1,S,610304,1,39,172,58,A,5.15,26.8,0.15,A2,A2,A2,51.0,50.0,2026,1,20250501,20251031,100,埼　玉,28,71.4,0.12,2.0,18,11.1,0.14,2.6,25,28.0,0.13,2.5,24,8.3,0.16,3.2,22,18.1,0.15,3.1,21,9.5,0.19,4.3
4433,川　野　　芽　唯,ｶﾜﾉ ﾒｲ,福岡,A1,S,610325,2,39,163,47,AB,7.1,54.8,0.19,A1,A1,A1,58.0,56.0,2026,1,20250501,20251031,100,福　岡,38,94.7,0.16,3.7,24,58.3,0.18,4.0,22,50.0,0.2,3.8,23,43.4,0.18,4.2,16,25.0,0.22,4.4,21,19.0,0.22,5.0
4434,田　中　　辰　彦,ﾀﾅｶ ﾀﾂﾋｺ,広島,A1,S,610405,1,39,168,55,B,6.47,46.1,0.16,A1,A2,A2,53.0,53.0,2026,1,20250501,20251031,100,広　島,27,85.1,0.17,3.1,27,59.2,0.16,3.4,21,33.3,0.14,2.7,26,30.7,0.14,3.0,24,29.1,0.17,3.6,16,25.0,0.19,4.3
4435,服　部　　達　哉,ﾊｯﾄﾘ ﾀﾂﾔ,愛知,B1,S,610417,1,39,164,58,A,5.11,30.1,0.19,B1,A2,B1,48.0,49.0,2026,1,20250501,20251031,100,愛　知,16,50.0,0.16,3.3,13,30.7,0.18,3.7,18,38.8,0.17,3.3,19,26.3,0.18,3.7,17,29.4,0.2,4.4,20,10.0,0.22,4.7
4436,渋　谷　　明　憲,ｼﾌﾞﾔ ｱｷﾉﾘ,大阪,A2,S,610509,1,39,160,53,O,6.14,44.9,0.15,A2,A1,A2,53.0,52.0,2026,1,20250501,20251031,100,大　阪,28,71.4,0.15,2.9,21,76.1,0.17,3.5,24,54.1,0.13,2.7,21,38.1,0.16,3.2,23,21.7,0.15,3.5,21,0.0,0.14,3.6
4437,中　田　　元　泰,ﾅｶﾀ ｹﾞﾝﾀ,香川,A1,S,610607,1,39,171,56,A,6.25,48.7,0.16,A1,A1,A1,53.0,52.0,2026,1,20250501,20251031,100,香　川,24,91.6,0.16,2.5,18,72.2,0.15,3.2,18,50.0,0.16,2.9,20,35.0,0.15,2.6,21,23.8,0.14,2.8,16,6.2,0.2,4.4
4438,森　作　　雄　大,ﾓﾘｻｸ ﾕｳﾀ,東京,A2,S,610708,1,39,164,57,O,5.68,44.2,0.12,B1,A2,B1,48.0,49.0,2026,1,20250501,20251031,100,茨　城,18,61.1,0.14,2.2,18,33.3,0.13,2.4,17,47.0,0.15,2.3,21,61.9,0.09,1.8,18,27.7,0.1,1.8,12,25.0,0.11,1.9
4439,近　藤　　友　宝,ｺﾝﾄﾞｳ ﾄﾓﾀｶ,埼玉,B1,S,610724,1,39,171,55,A,3.59,17.9,0.17,B1,B1,B1,46.0,44.0,2026,1,20250501,20251031,100,埼　玉,10,50.0,0.16,2.8,17,23.5,0.17,3.5,13,30.7,0.18,3.2,15,6.6,0.17,4.3,15,0.0,0.16,3.8,8,0.0,0.15,3.3
4440,萩　原　　知　哉,ﾊｷﾞﾜﾗ ﾄﾓﾔ,東京,B1,S,610828,1,39,163,57,O,4.31,17.9,0.17,B1,B1,B1,48.0,47.0,2026,1,20250501,20251031,100,茨　城,16,56.2,0.14,2.4,15,6.6,0.16,3.4,21,14.2,0.16,3.0,23,13.0,0.15,3.3,19,15.7,0.21,4.5,12,0.0,0.2,5.1
4441,末　永　　由　楽,ｽｴﾅｶﾞ ﾕﾗｸ,岡山,A2,S,610831,1,39,162,58,O,6.07,42.5,0.14,A1,A1,A1,57.0,53.0,2026,1,20250501,20251031,100,岡　山,26,88.4,0.12,2.5,24,45.8,0.14,2.8,16,37.5,0.13,2.2,21,42.8,0.14,3.1,20,25.0,0.13,2.9,20,0.0,0.17,3.7
4442,松　竹　　大　輔,ﾏﾂﾀｹ ﾀﾞｲｽｹ,愛知,B1,S,610906,1,39,168,53,A,5.22,33.0,0.15,A2,A2,A2,50.0,49.0,2026,1,20250501,20251031,100,愛　知,19,73.6,0.15,2.6,25,16.0,0.17,3.7,15,26.6,0.14,3.3,23,39.1,0.16,2.9,12,25.0,0.18,3.4,21,19.0,0.14,3.9
4443,津　田　　裕　絵,ﾂﾀﾞ ﾋﾛｴ,山口,A2,S,610909,2,39,156,50,AB,6.15,41.1,0.19,B1,A2,B1,49.0,53.0,2026,1,20250501,20251031,100,山　口,20,80.0,0.18,4.4,18,50.0,0.21,3.8,18,38.8,0.16,3.2,19,36.8,0.19,4.7,18,22.2,0.2,4.2,14,7.1,0.21,4.9
4444,桐　生　　順　平,ｷﾘｭｳ ｼﾞｭﾝﾍﾟｲ,埼玉,A1,S,611007,1,39,161,52,AB,7.56,47.4,0.14,A1,A1,A1,69.0,71.0,2026,1,20250501,20251031,100,福　島,23,91.3,0.13,2.8,20,40.0,0.13,3.0,21,33.3,0.14,3.4,18,38.8,0.13,3.2,23,47.8,0.16,3.7,13,15.3,0.15,3.7
4445,宮　地　　元　輝,ﾐﾔﾁ ﾓﾄｷ,佐賀,A1,S,611109,1,39,169,56,A,6.85,41.5,0.11,A1,A1,A1,73.0,70.0,2026,1,20250501,20251031,100,佐　賀,23,100.0,0.13,2.7,20,35.0,0.11,2.9,17,52.9,0.11,2.4,20,25.0,0.12,3.0,18,22.2,0.12,2.6,20,5.0,0.1,2.5
4446,和　田　　兼　輔,ﾜﾀﾞ ｹﾝｽｹ,兵庫,A1,S,611228,1,39,163,54,A,6.36,47.1,0.13,A1,A1,A1,62.0,56.0,2026,1,20250501,20251031,100,兵　庫,28,85.7,0.11,1.8,25,60.0,0.13,2.5,21,52.3,0.14,2.8,23,39.1,0.13,2.5,22,18.1,0.15,3.1,19,10.5,0.15,3.5
4447,深　川　　麻奈美,ﾌｶｶﾞﾜ ﾏﾅﾐ,福岡,A1,S,620121,2,38,160,52,A,6.67,48.8,0.15,A2,A2,A2,51.0,56.0,2026,1,20250501,20251031,100,熊　本,28,78.5,0.14,2.3,21,61.9,0.13,2.8,21,57.1,0.16,3.0,22,50.0,0.15,3.0,21,4.7,0.17,3.5,16,25.0,0.14,3.3
4448,青　木　　玄　太,ｱｵｷ ｹﾞﾝﾀ,滋賀,A1,S,620222,1,38,155,54,A,7.47,60.0,0.17,A1,B2,A1,52.0,58.0,2026,1,20250501,20251031,100,滋　賀,24,79.1,0.16,3.2,19,57.8,0.17,4.1,20,70.0,0.15,3.1,14,64.2,0.15,2.9,24,45.8,0.19,3.2,14,35.7,0.17,4.1
4449,中　嶋　　達　也,ﾅｶｼﾞﾏ ﾀﾂﾔ,兵庫,B1,S,620612,1,38,164,55,O,3.91,16.9,0.16,B1,B1,B1,45.0,45.0,2026,1,20250501,20251031,100,兵　庫,15,46.6,0.15,3.5,19,5.2,0.17,3.2,23,17.3,0.16,3.0,24,25.0,0.16,2.6,21,4.7,0.15,2.5,16,6.2,0.2,4.1
4450,平　高　　奈　菜,ﾋﾗﾀｶ ﾅﾅ,香川,A2,S,620707,2,38,159,47,B,6.08,38.6,0.15,A1,A1,A2,59.0,56.0,2026,1,20250501,20251031,100,愛　媛,19,68.4,0.14,2.6,16,43.7,0.13,3.1,17,35.2,0.15,3.0,14,35.7,0.14,2.9,17,41.1,0.13,3.1,18,5.5,0.18,4.4
4451,松　崎　　祐太郎,ﾏﾂｻﾞｷ ﾕｳﾀﾛｳ,福岡,A1,S,621105,1,38,169,53,A,6.53,45.8,0.16,A1,A1,A1,54.0,54.0,2026,1,20250501,20251031,100,宮　崎,35,85.7,0.13,2.5,20,45.0,0.18,3.0,21,28.5,0.14,3.1,21,38.1,0.17,3.9,20,30.0,0.2,3.7,16,12.5,0.2,5.3
4452,松　尾　　　　祭,ﾏﾂｵ ﾏﾂﾘ,香川,A2,S,621118,1,38,162,53,A,5.65,36.7,0.17,A2,A2,A1,51.0,52.0,2026,1,20250501,20251031,100,愛　媛,25,80.0,0.15,2.9,22,45.4,0.16,3.8,25,36.0,0.16,3.0,22,27.2,0.16,3.6,20,20.0,0.18,4.4,22,4.5,0.21,4.8
4456,鎌　倉　　　　涼,ｶﾏｸﾗ ﾘｮｳ,大阪,A1,H,010430,2,36,159,45,A,6.89,50.0,0.17,A1,A1,B1,56.0,56.0,2026,1,20250501,20251031,100,大　阪,24,83.3,0.14,3.3,16,62.5,0.17,3.4,13,69.2,0.15,3.2,15,33.3,0.19,4.3,17,23.5,0.19,4.1,10,0.0,0.2,4.6
4457,神　田　　達　也,ｶﾝﾀﾞ ﾀﾂﾔ,愛知,B1,S,601220,1,40,168,54,A,4.8,28.8,0.17,B1,B1,B1,47.0,48.0,2026,1,20250501,20251031,101,愛　知,16,56.2,0.16,3.1,16,12.5,0.16,2.9,17,41.1,0.14,2.1,18,11.1,0.17,3.3,19,31.5,0.17,3.2,18,22.2,0.19,4.0
4458,抹　香　　雄　三,ﾏｯｺｳ ﾕｳｿﾞｳ,広島,B1,S,610201,1,39,167,56,B,5.02,34.9,0.14,B1,B1,A2,49.0,48.0,2026,1,20250501,20251031,101,広　島,18,77.7,0.15,2.6,25,52.0,0.15,3.0,22,40.9,0.14,3.0,21,23.8,0.15,3.0,22,9.0,0.15,3.4,18,5.5,0.13,3.1
4459,片　岡　　雅　裕,ｶﾀｵｶ ﾏｻﾋﾛ,香川,A1,S,610211,1,39,155,55,AB,6.9,45.0,0.12,A1,A1,A1,69.0,67.0,2026,1,20250501,20251031,101,高　知,26,92.3,0.13,2.7,24,45.8,0.12,2.8,21,47.6,0.11,2.7,25,48.0,0.09,1.7,24,16.6,0.11,2.7,20,10.0,0.15,3.7
4460,後　藤　　翔　之,ｺﾞﾄｳ ｼｮｳｼ,東京,A2,S,610309,1,39,168,57,O,6.08,43.7,0.14,A1,A2,A2,53.0,52.0,2026,1,20250501,20251031,101,東　京,33,81.8,0.13,2.5,30,60.0,0.13,3.1,26,38.4,0.13,2.8,18,33.3,0.12,3.0,28,14.2,0.15,3.1,18,11.1,0.15,3.4
4461,安　田　　吉　宏,ﾔｽﾀﾞ ﾖｼﾋﾛ,三重,B1,S,610414,1,39,164,59,O,4.17,16.8,0.17,B1,B1,B1,46.0,46.0,2026,1,20250501,20251031,101,岐　阜,13,38.4,0.14,3.3,11,18.1,0.18,3.4,11,18.1,0.21,4.2,16,18.7,0.16,3.8,12,0.0,0.18,4.0,14,7.1,0.16,4.3
4462,夏　山　　亮　平,ﾅﾂﾔﾏ ﾘｮｳﾍｲ,大阪,B1,S,610519,1,39,170,60,O,5.26,31.0,0.15,B1,B1,B1,47.0,49.0,2026,1,20250501,20251031,101,大　阪,14,50.0,0.14,3.1,15,46.6,0.15,4.1,15,46.6,0.13,3.3,18,27.7,0.14,3.1,20,20.0,0.16,3.3,18,5.5,0.18,4.5
4463,三　苫　　晃　幸,ﾐﾄﾏ ﾃﾙﾕｷ,福岡,B1,S,610526,1,39,166,57,B,5.3,31.8,0.17,A2,A2,A2,52.0,49.0,2026,1,20250501,20251031,101,福　岡,26,73.0,0.15,3.1,21,28.5,0.17,3.8,13,38.4,0.17,2.8,17,17.6,0.17,3.5,16,6.2,0.19,4.1,17,5.8,0.18,3.7
4464,山　下　　友　貴,ﾔﾏｼﾀ ﾕｳｷ,静岡,B1,S,610605,2,39,152,43,A,5.31,34.0,0.2,B1,B1,B1,50.0,49.0,2026,1,20250501,20251031,101,静　岡,13,76.9,0.14,2.8,18,50.0,0.2,4.3,18,33.3,0.22,3.6,19,21.0,0.19,4.3,15,20.0,0.2,4.1,14,7.1,0.24,5.4
4465,大　西　　　　賢,ｵｵﾆｼ ｹﾝ,東京,B1,S,610810,1,39,163,54,O,3.81,15.0,0.18,B1,B1,B1,47.0,45.0,2026,1,20250501,20251031,101,茨　城,14,50.0,0.16,3.5,17,17.6,0.16,3.1,13,0.0,0.16,3.3,16,6.2,0.19,3.2,17,17.6,0.18,3.4,16,0.0,0.21,4.6
4466,南　　　　佑　典,ﾐﾅﾐ ﾕｳｽｹ,三重,A2,S,610811,1,39,158,55,A,6.11,37.0,0.16,A2,A2,A2,51.0,53.0,2026,1,20250501,20251031,101,三　重,21,76.1,0.16,3.0,25,48.0,0.13,3.2,22,45.4,0.14,2.8,16,25.0,0.16,3.4,19,5.2,0.16,3.8,13,0.0,0.21,4.8
4467,渡　邉　　俊　介,ﾜﾀﾅﾍﾞ ｼｭﾝｽｹ,愛知,A2,S,610904,1,39,157,52,A,6.09,44.0,0.13,A2,B1,B1,51.0,52.0,2026,1,20250501,20251031,101,岐　阜,19,68.4,0.15,2.5,25,48.0,0.13,2.2,18,50.0,0.12,2.2,24,54.1,0.12,2.1,27,25.9,0.13,2.8,14,14.2,0.19,4.3
4468,大　池　　佑　来,ｵｵｲｹ ﾕｳｷ,東京,A1,S,611223,1,39,158,51,A,7.66,63.5,0.13,A1,A1,A1,67.0,61.0,2026,1,20250501,20251031,101,神奈川,29,93.1,0.12,2.2,21,61.9,0.13,3.0,21,71.4,0.14,2.8,17,64.7,0.15,2.2,17,41.1,0.11,2.4,13,15.3,0.14,3.4
4469,土　山　　卓　也,ﾂﾁﾔﾏ ﾀｸﾔ,福井,A2,S,620108,1,38,168,55,A,5.49,33.9,0.16,A2,B1,B1,51.0,50.0,2026,1,20250501,20251031,101,福　井,20,80.0,0.15,2.8,17,29.4,0.16,3.5,19,26.3,0.15,3.8,24,20.8,0.17,3.0,18,38.8,0.15,3.1,17,5.8,0.16,3.9
4470,平　田　　健之佑,ﾋﾗﾀ ｹﾝﾉｽｹ,三重,A1,S,620302,1,38,165,55,O,6.54,49.3,0.14,A2,A1,A2,54.0,53.0,2026,1,20250501,20251031,101,三　重,30,93.3,0.13,1.9,22,54.5,0.16,2.6,32,37.5,0.13,2.5,24,45.8,0.13,2.5,24,25.0,0.15,3.1,14,21.4,0.15,3.3
4471,新　田　　泰　章,ﾆｯﾀ ﾔｽｱｷ,広島,A1,S,620430,1,38,160,53,B,7.16,57.2,0.15,A1,A2,A1,53.0,55.0,2026,1,20250501,20251031,101,広　島,34,88.2,0.13,2.4,21,61.9,0.15,3.5,22,59.0,0.17,3.0,20,50.0,0.15,3.0,23,26.0,0.18,3.8,18,38.8,0.15,3.5
4472,尾　嶋　　一　広,ｵｼﾞﾏ ｶｽﾞﾋﾛ,兵庫,A1,S,620515,1,38,165,56,O,6.4,49.2,0.16,A1,A1,A1,60.0,54.0,2026,1,20250501,20251031,101,兵　庫,30,90.0,0.17,4.2,21,52.3,0.17,4.3,23,30.4,0.17,3.4,21,47.6,0.17,3.7,28,39.2,0.16,2.9,15,13.3,0.16,3.9
4473,藤　堂　　里　香,ﾄｳﾄﾞｳ ﾘｶ,福井,A2,S,620729,2,38,152,45,AB,5.51,38.3,0.17,A2,A2,A2,50.0,50.0,2026,1,20250501,20251031,101,福　井,16,62.5,0.17,3.2,18,50.0,0.16,2.6,16,50.0,0.16,3.1,13,38.4,0.16,3.1,13,15.3,0.2,3.7,18,11.1,0.19,3.8
4474,渡　辺　　　　崇,ﾜﾀﾅﾍﾞ ﾀｶｼ,福岡,B1,S,620906,1,38,170,58,B,5.15,33.3,0.19,B1,B1,B1,50.0,49.0,2026,1,20250501,20251031,101,大　分,14,64.2,0.16,3.5,13,53.8,0.19,4.5,17,47.0,0.17,4.0,16,18.7,0.17,4.4,19,21.0,0.18,3.9,14,0.0,0.24,5.7
4475,末　永　　祐　輝,ｽｴﾅｶﾞ ﾕｳｷ,山口,A2,S,620929,1,38,161,55,B,5.87,40.0,0.15,A1,A2,A2,52.0,52.0,2026,1,20250501,20251031,101,山　口,27,74.0,0.13,2.1,27,48.1,0.16,3.3,19,52.6,0.16,3.3,22,27.2,0.14,2.8,19,15.7,0.17,3.4,21,9.5,0.15,3.5
4477,篠　崎　　仁　志,ｼﾉｻﾞｷ ﾋﾄｼ,福岡,A1,S,621203,1,38,166,58,A,6.79,48.0,0.13,A1,A1,A1,66.0,62.0,2026,1,20250501,20251031,101,福　岡,28,78.5,0.14,2.9,19,31.5,0.12,3.0,19,52.6,0.12,3.1,20,60.0,0.12,2.5,18,27.7,0.14,3.1,21,23.8,0.14,3.8
